database,inat.id,date,latitude,longitude,morph.class
iNaturalist,26686559,6/9/2019,36.951225,-86.46878,other
iNaturalist,26686620,6/9/2019,42.45163167,-71.08044,melanic
iNaturalist,26686796,3/12/2008,43.30350309,-80.36885926,melanic
iNaturalist,26690773,6/8/2019,45.3719291,-75.7945159,melanic
iNaturalist,26695280,6/9/2019,42.47310713,-83.10798783,gray
iNaturalist,26697989,6/9/2019,40.0572695,-75.24771167,gray
iNaturalist,26699683,6/9/2019,38.86082108,-77.43087309,gray
iNaturalist,26700685,6/9/2019,28.79457196,-81.64271467,gray
iNaturalist,26702779,6/16/2018,30.00154542,-84.47653133,other
iNaturalist,26703025,6/9/2019,37.76986294,-122.471039,gray
iNaturalist,26703117,6/9/2019,29.76059745,-95.5727939,gray
iNaturalist,26703186,6/16/2018,30.00176551,-84.47613135,gray
iNaturalist,26703688,6/9/2019,39.9147058,-75.0789083,gray
iNaturalist,26706156,6/9/2019,47.89660281,-122.2017494,gray
iNaturalist,26707870,6/9/2019,40.150836,-76.3818312,gray
iNaturalist,26710112,6/9/2019,29.73966251,-95.76313832,gray
iNaturalist,26712960,6/7/2019,45.29298744,-75.81579828,gray
iNaturalist,26716560,6/9/2019,47.71697617,-122.2982788,gray
iNaturalist,26716820,5/27/2019,35.82355768,-78.63648744,gray
iNaturalist,26717861,6/5/2019,43.919979,-80.094311,melanic
iNaturalist,26718405,6/1/2019,35.80913833,-85.64192167,gray
iNaturalist,26723072,5/24/2019,48.735329,-122.488026,melanic
iNaturalist,26737792,6/10/2019,36.84204297,-76.23732143,gray
iNaturalist,26739560,5/27/2019,39.10014343,-77.29446411,gray
iNaturalist,26739565,5/27/2019,39.10347366,-77.28840637,gray
iNaturalist,26739571,5/27/2019,39.04698944,-77.19935608,gray
iNaturalist,26739577,5/31/2019,39.02681351,-77.09105682,melanic
iNaturalist,26740104,6/10/2019,40.44498325,-79.95289653,gray
iNaturalist,26747486,6/10/2019,42.34623659,-71.11069564,gray
iNaturalist,26765075,5/27/2019,35.878355,-79.15048883,gray
iNaturalist,26765099,5/27/2019,35.87831167,-79.1505055,gray
iNaturalist,26765328,5/24/2019,35.87831333,-79.15056667,gray
iNaturalist,26766494,6/10/2019,47.38421643,-122.4809171,gray
iNaturalist,26766505,6/10/2019,47.38275484,-122.4836969,gray
iNaturalist,26766811,6/10/2019,47.69408965,-122.0784955,gray
iNaturalist,26769053,6/30/2018,35.87830026,-79.15026967,gray
iNaturalist,26770356,7/8/2017,35.87830026,-79.15026967,gray
iNaturalist,26778118,4/18/2019,42.31477896,-71.28109197,gray
iNaturalist,26778955,6/10/2019,47.04829025,-122.9287109,gray
iNaturalist,26781989,6/10/2019,37.5327667,-77.4716313,gray
iNaturalist,26785413,12/1/2017,40.11355283,-88.23654167,gray
iNaturalist,26785764,6/6/2019,43.25594667,-79.07364717,melanic
iNaturalist,26788713,6/4/2019,45.5157112,-122.5970106,gray
iNaturalist,26792997,10/2/2018,33.86745955,-84.23429041,gray
iNaturalist,26793007,10/28/2018,33.78700532,-84.37760522,gray
iNaturalist,26795897,3/18/2019,35.9,-79.09,gray
iNaturalist,26801076,6/10/2019,28.26485518,-81.2583218,gray
iNaturalist,26809013,12/16/2018,43.75843864,-90.7196747,gray
iNaturalist,26811232,6/8/2019,38.32370501,-79.65271393,gray
iNaturalist,26811884,6/8/2019,46.9974438,-122.8853415,gray
iNaturalist,26812930,6/10/2019,36.96886333,-121.9878833,gray
iNaturalist,26823381,6/11/2019,36.15551383,-80.29744667,gray
iNaturalist,26823409,3/18/2019,44.940656,-93.223173,melanic
iNaturalist,26825443,6/11/2019,38.85296375,-77.05760851,gray
iNaturalist,26827616,6/11/2019,31.33151,-94.707243,gray
iNaturalist,26827936,6/8/2019,37.76994865,-122.5030006,gray
iNaturalist,26828550,6/11/2019,37.06416702,-76.43166351,gray
iNaturalist,26829944,6/11/2019,37.45046914,-77.66111916,gray
iNaturalist,26834131,6/11/2019,45.44796987,-75.65240631,melanic
iNaturalist,26840976,6/6/2019,38.80995176,-77.09777926,gray
iNaturalist,26843530,5/30/2019,47.67190767,-122.307539,gray
iNaturalist,26844934,6/2/2019,45.47582385,-122.653935,gray
iNaturalist,26854837,5/18/2019,43.66882833,-79.2985,gray
iNaturalist,26856503,6/12/2019,44.38813052,-88.738631,gray
iNaturalist,26860102,6/12/2019,29.89291721,-81.31542377,gray
iNaturalist,26860119,6/12/2019,29.89298562,-81.31490805,gray
iNaturalist,26860568,6/12/2019,29.89303662,-81.31562772,gray
iNaturalist,26863368,6/12/2019,38.05481454,-84.52789149,gray
iNaturalist,26863380,6/12/2019,38.05486411,-84.52786045,gray
iNaturalist,26866664,1/1/2019,47.60806631,-122.369652,gray
iNaturalist,26868249,6/6/2019,29.97354,-95.5709169,gray
iNaturalist,26869870,6/12/2019,35.878196,-79.15059036,gray
iNaturalist,26870430,6/12/2019,40.95595082,-83.54971681,gray
iNaturalist,26873229,6/12/2019,41.31893471,-73.05867062,gray
iNaturalist,26875473,6/11/2019,40.70443667,-74.01565555,gray
iNaturalist,26876342,6/12/2019,40.44228711,-79.92625009,melanic
iNaturalist,26876367,5/28/2019,32.7170636,-80.0804319,gray
iNaturalist,26876450,6/12/2019,40.44231266,-79.92639318,melanic
iNaturalist,26884664,6/12/2019,43.65632944,-79.4331678,gray
iNaturalist,26888965,6/3/2017,43.29333484,-79.88058245,gray
iNaturalist,26888972,6/3/2017,43.29333484,-79.88058245,melanic
iNaturalist,26891003,6/12/2019,33.48696737,-86.77510207,gray
iNaturalist,26891012,6/12/2019,33.48756688,-86.77519481,gray
iNaturalist,26891028,6/12/2019,33.49142521,-86.77580929,gray
iNaturalist,26893943,6/12/2019,45.54328954,-73.51190196,melanic
iNaturalist,26895367,6/2/2019,35.19866155,-89.76046163,gray
iNaturalist,26896220,7/26/2011,40.78159401,-73.96563791,gray
iNaturalist,26896489,3/28/2019,42.3635316,-85.5902088,gray
iNaturalist,26897104,3/22/2019,36.203005,-89.01397778,other
iNaturalist,26899711,5/12/2019,43.10913864,-89.34559748,gray
iNaturalist,26902521,8/5/2018,42.58203611,-78.04505833,gray
iNaturalist,26909960,6/11/2019,42.1872772,-85.5856492,melanic
iNaturalist,26910380,6/12/2019,44.3881835,-88.7383123,melanic
iNaturalist,26912920,6/4/2019,30.15215629,-81.75978376,gray
iNaturalist,26915232,6/1/2019,40.60276108,-74.53278563,gray
iNaturalist,26915242,6/2/2019,40.60276108,-74.53278563,gray
iNaturalist,26915251,6/3/2019,40.60276108,-74.53278563,gray
iNaturalist,26915269,6/4/2019,40.60276108,-74.53278563,gray
iNaturalist,26915273,6/5/2019,40.60276108,-74.53278563,gray
iNaturalist,26915290,6/6/2019,40.60276108,-74.53278563,gray
iNaturalist,26915295,6/7/2019,40.60276108,-74.53278563,gray
iNaturalist,26915321,6/10/2019,40.60276108,-74.53278563,gray
iNaturalist,26915355,6/11/2019,40.60276108,-74.53278563,gray
iNaturalist,26915380,6/12/2019,40.60276108,-74.53278563,gray
iNaturalist,26915386,6/13/2019,40.60276108,-74.53278563,gray
iNaturalist,26915405,5/31/2019,40.60276108,-74.53278563,gray
iNaturalist,26916491,6/2/2019,32.05836446,-81.09872449,gray
iNaturalist,26917496,6/13/2019,39.14510345,-84.507164,gray
iNaturalist,26917747,6/13/2019,35.23649167,-77.88718333,gray
iNaturalist,26918537,6/13/2019,29.72200414,-95.3958952,gray
iNaturalist,26919324,6/13/2019,36.06613159,-80.30921173,gray
iNaturalist,26920294,6/13/2019,43.981905,-117.2429417,gray
iNaturalist,26920802,6/13/2019,29.892825,-81.3161,gray
iNaturalist,26922135,6/13/2019,36.99015136,-122.0642133,melanic
iNaturalist,26922328,6/13/2014,38.8116191,-77.2246433,gray
iNaturalist,26922999,6/13/2019,38.4413041,-77.13475403,gray
iNaturalist,26923021,6/13/2019,39.87318797,-75.67611638,gray
iNaturalist,26923893,6/13/2019,40.77558834,-73.97424635,gray
iNaturalist,26926911,6/13/2019,45.510644,-73.503068,gray
iNaturalist,26928968,6/13/2019,38.79304626,-77.21192681,gray
iNaturalist,26929117,6/13/2019,33.93827054,-84.52081905,gray
iNaturalist,26929333,6/13/2019,42.27603833,-73.757355,gray
iNaturalist,26929627,6/13/2019,33.93822175,-84.5208043,gray
iNaturalist,26929728,6/13/2019,33.93868104,-84.5207566,gray
iNaturalist,26929820,6/13/2019,33.93890517,-84.52088158,gray
iNaturalist,26929971,6/13/2019,40.76574561,-73.97437891,gray
iNaturalist,26934832,6/13/2019,40.58974075,-73.95077515,melanic
iNaturalist,26935308,6/13/2019,39.14505386,-84.5083847,gray
iNaturalist,26939172,6/13/2019,42.6711415,-83.01948983,gray
iNaturalist,26939306,6/13/2019,42.67111108,-83.01949205,gray
iNaturalist,26940596,6/13/2019,37.44983468,-77.66169259,gray
iNaturalist,26941131,6/13/2019,37.45126824,-77.66776281,gray
iNaturalist,26943427,2/18/2018,45.36981379,-75.79770219,melanic
iNaturalist,26947849,6/13/2019,39.14398193,-84.5085144,gray
iNaturalist,26951518,6/13/2019,45.37364015,-75.79255006,gray
iNaturalist,26951521,6/13/2019,45.37362884,-75.79268953,gray
iNaturalist,26961402,6/14/2019,36.35718057,-75.82348331,gray
iNaturalist,26964560,6/5/2019,32.11483866,-80.82618596,gray
iNaturalist,26968507,6/14/2019,38.82122833,-77.17807833,gray
iNaturalist,26973834,6/14/2019,40.95558944,-73.70370411,melanic
iNaturalist,26974708,6/14/2019,39.95391098,-75.15122221,gray
iNaturalist,26976299,5/20/2019,39.28736794,-76.58554172,gray
iNaturalist,26980836,12/1/2018,40.7828647,-73.9653551,gray
iNaturalist,26981086,6/14/2019,48.46617167,-123.3696217,gray
iNaturalist,26983311,6/7/2019,35.51430331,-83.30496512,gray
iNaturalist,26984414,6/14/2019,39.83264196,-74.99019513,gray
iNaturalist,26986469,6/14/2019,31.374225,-94.727681,gray
iNaturalist,26987215,6/14/2019,29.75584731,-95.57485383,gray
iNaturalist,26988269,12/2/2017,44.98495454,-93.3744184,gray
iNaturalist,26989653,6/8/2019,35.5919489,-84.2142284,gray
iNaturalist,26990508,6/13/2019,35.69413768,-78.76550518,gray
iNaturalist,26990970,6/14/2019,40.71055603,-73.86000061,melanic
iNaturalist,26992026,6/14/2019,41.30306068,-72.92472026,melanic
iNaturalist,26993277,6/14/2019,34.39466025,-92.84211273,gray
iNaturalist,26993656,6/10/2019,35.903266,-84.9963767,gray
iNaturalist,26994441,6/10/2019,35.903266,-84.9963767,gray
iNaturalist,26997020,6/10/2019,36.006316,-84.8848649,gray
iNaturalist,27000317,6/14/2019,40.84949385,-84.57283836,melanic
iNaturalist,27000679,6/12/2019,35.88969296,-84.14598636,gray
iNaturalist,27004324,2/25/2003,43.0472267,-72.6678428,gray
iNaturalist,27004951,6/11/2019,35.838771,-78.791246,gray
iNaturalist,27007220,6/1/2019,37.47276,-122.22369,gray
iNaturalist,27010648,10/14/2017,41.378455,-81.542822,melanic
iNaturalist,27013864,6/15/2019,26.21521839,-80.21700943,gray
iNaturalist,27014527,6/15/2019,28.34724724,-81.57711572,gray
iNaturalist,27014622,6/15/2019,38.83650589,-94.53093719,gray
iNaturalist,27019659,6/15/2019,29.64970833,-82.34056167,gray
iNaturalist,27021821,6/15/2019,30.65576975,-87.15116243,gray
iNaturalist,27022243,4/2/2018,39.03104928,-77.03667307,gray
iNaturalist,27022254,4/2/2018,39.03100833,-77.03643717,melanic
iNaturalist,27025004,6/15/2019,35.84975433,-78.41973877,gray
iNaturalist,27027077,6/15/2019,39.01006667,-94.53778833,gray
iNaturalist,27028787,6/15/2019,42.67111657,-83.01941659,melanic
iNaturalist,27029934,6/15/2019,30.29187775,-81.71070099,gray
iNaturalist,27031801,4/11/2019,45.49894667,-73.598075,gray
iNaturalist,27035171,6/15/2019,43.67986333,-79.29298333,melanic
iNaturalist,27039712,6/15/2019,38.88981651,-77.0454301,gray
iNaturalist,27040351,6/15/2019,28.04161383,-82.79712833,gray
iNaturalist,27040870,3/29/2019,42.4565931,-83.520888,melanic
iNaturalist,27041511,6/15/2019,27.31758288,-82.51543656,gray
iNaturalist,27044205,6/15/2019,42.67110947,-83.01941481,gray
iNaturalist,27050335,6/15/2019,45.04129219,-87.29990845,gray
iNaturalist,27052967,6/15/2019,30.41085333,-84.34404667,other
iNaturalist,27053160,6/15/2019,39.14174952,-77.2451508,melanic
iNaturalist,27053256,6/15/2019,42.26170259,-70.95573547,gray
iNaturalist,27053605,6/14/2019,42.2808,-81.843175,gray
iNaturalist,27056042,5/4/2019,41.662295,-87.04324667,gray
iNaturalist,27056082,6/15/2019,30.41065333,-84.344095,other
iNaturalist,27059292,6/14/2019,29.55325833,-95.08206117,gray
iNaturalist,27059591,6/13/2019,42.47941188,-76.45121938,gray
iNaturalist,27073565,7/19/2015,29.3706267,-95.6272185,gray
iNaturalist,27075454,4/15/2018,40.85624813,-73.79972173,melanic
iNaturalist,27079172,6/15/2019,40.3862,-82.4768,gray
iNaturalist,27080248,2/8/2009,39.00943167,-77.00721,gray
iNaturalist,27086362,6/16/2019,42.1924478,-71.23711201,gray
iNaturalist,27087107,6/16/2019,41.49194336,-73.67049408,gray
iNaturalist,27087218,6/12/2019,40.44230458,-79.92663529,melanic
iNaturalist,27087222,6/11/2019,40.44688072,-79.92486253,gray
iNaturalist,27087713,6/15/2019,41.51168059,-71.4311471,gray
iNaturalist,27090395,6/15/2019,31.33151,-94.707243,gray
iNaturalist,27090613,6/16/2019,39.41031333,-76.83898,gray
iNaturalist,27091542,6/15/2019,42.08668771,-70.67125317,gray
iNaturalist,27092383,6/15/2019,39.38629531,-84.52510783,gray
iNaturalist,27093306,6/16/2019,41.77074167,-88.25652167,gray
iNaturalist,27096064,6/16/2019,38.99429841,-77.05775519,gray
iNaturalist,27101949,6/16/2019,44.0527155,-79.26380903,gray
iNaturalist,27104445,6/16/2019,38.47249167,-82.63694667,gray
iNaturalist,27104676,6/16/2019,38.52826436,-82.71468581,gray
iNaturalist,27114073,6/6/2018,39.833236,-74.99250803,gray
iNaturalist,27116373,6/16/2019,27.78023889,-82.62496111,gray
iNaturalist,27117028,6/9/2019,48.56339521,-123.4693894,gray
iNaturalist,27119729,6/16/2019,40.76638794,-73.97472382,gray
iNaturalist,27120771,6/15/2019,33.783375,-84.37605333,gray
iNaturalist,27121706,6/16/2019,40.12823091,-88.21132828,gray
iNaturalist,27124978,6/16/2019,33.471745,-84.30601833,gray
iNaturalist,27125606,6/15/2019,32.24502583,-80.8211204,gray
iNaturalist,27127221,6/15/2019,39.3865762,-76.6437982,gray
iNaturalist,27133149,6/16/2019,42.3025037,-83.5310068,melanic
iNaturalist,27133716,6/16/2019,39.54514559,-82.42228311,gray
iNaturalist,27135518,6/16/2019,36.393345,-79.70645333,gray
iNaturalist,27139730,6/16/2019,36.50860552,-82.61125191,gray
iNaturalist,27147586,6/16/2019,36.08651692,-86.74107435,gray
iNaturalist,27158638,6/17/2019,30.39436722,-90.09909821,gray
iNaturalist,27158648,6/17/2019,30.39430046,-90.09896851,gray
iNaturalist,27159279,6/17/2019,30.39434242,-90.09914398,gray
iNaturalist,27159290,6/17/2019,30.39434242,-90.09914398,gray
iNaturalist,27160772,6/17/2019,41.29479545,-70.0403885,gray
iNaturalist,27163787,1/9/2019,47.07218796,-122.9761569,gray
iNaturalist,27164071,6/17/2019,42.36561873,-71.26009859,gray
iNaturalist,27167335,6/16/2019,45.37035711,-75.79114495,gray
iNaturalist,27168118,6/17/2019,38.44706536,-75.0603323,gray
iNaturalist,27173772,6/15/2019,40.7844359,-75.2929651,gray
iNaturalist,27175633,6/17/2019,43.5413872,-79.68680156,gray
iNaturalist,27176937,6/17/2019,39.00212333,-77.08121667,gray
iNaturalist,27179131,6/16/2019,28.22988,-82.66867833,gray
iNaturalist,27184465,6/17/2019,29.75726306,-95.57432812,gray
iNaturalist,27185603,6/17/2019,34.36636333,-80.11712783,gray
iNaturalist,27186617,6/17/2019,47.56660173,-122.3669911,gray
iNaturalist,27188444,3/5/2013,26.90278244,-82.34707642,gray
iNaturalist,27190940,6/9/2019,40.45705333,-79.937295,gray
iNaturalist,27191156,6/16/2019,28.07253617,-82.37793667,gray
iNaturalist,27195511,5/31/2018,32.06740735,-81.09635751,gray
iNaturalist,27198364,5/13/2019,45.04627836,-74.85594259,melanic
iNaturalist,27204675,6/18/2019,38.89046341,-77.02727381,gray
iNaturalist,27205138,6/14/2019,26.66125,-80.2575,gray
iNaturalist,27207971,6/15/2019,45.58751181,-73.5383562,melanic
iNaturalist,27208202,4/21/2018,37.7694208,-122.4862138,gray
iNaturalist,27215182,6/18/2019,38.89618333,-77.0045,other
iNaturalist,27218163,6/18/2019,31.374261,-94.727702,gray
iNaturalist,27220015,6/18/2019,28.01031223,-82.68036305,gray
iNaturalist,27221359,6/18/2019,28.06203333,-82.41439167,gray
iNaturalist,27221744,6/18/2019,33.93819334,-84.52087848,gray
iNaturalist,27221777,6/18/2019,33.93824652,-84.52082315,gray
iNaturalist,27222820,6/18/2019,33.9382803,-84.52087244,gray
iNaturalist,27222874,6/18/2019,33.93827871,-84.52085107,gray
iNaturalist,27222959,6/18/2019,33.93825138,-84.52077353,gray
iNaturalist,27223213,6/18/2019,33.93896531,-84.52081268,gray
iNaturalist,27223378,6/5/2019,35.7571643,-79.10439313,gray
iNaturalist,27223767,6/18/2019,28.06135833,-82.41471167,gray
iNaturalist,27225122,6/18/2019,39.89688944,-83.06318698,other
iNaturalist,27229108,6/18/2019,28.09052083,-82.42838714,gray
iNaturalist,27236506,6/18/2019,29.75582868,-95.57486456,gray
iNaturalist,27237262,6/18/2019,28.06507002,-82.40199853,gray
iNaturalist,27237780,6/18/2019,43.64415516,-79.39354091,melanic
iNaturalist,27239007,5/20/2019,28.07504998,-82.37453935,gray
iNaturalist,27239745,5/21/2019,28.073275,-82.374695,gray
iNaturalist,27240041,1/11/2019,28.0628,-82.41320833,gray
iNaturalist,27243402,6/18/2019,27.95055279,-82.54576345,gray
iNaturalist,27243596,6/18/2019,42.63861183,-88.64873667,gray
iNaturalist,27246927,6/18/2019,35.94813,-86.80686167,gray
iNaturalist,27246985,6/18/2019,48.42127609,-89.26438141,melanic
iNaturalist,27247059,6/18/2019,27.9898081,-82.50271022,gray
iNaturalist,27247580,6/4/2019,49.29974335,-123.1226145,melanic
iNaturalist,27248430,6/17/2019,28.054652,-82.523165,gray
iNaturalist,27248764,6/18/2019,27.98596667,-81.85063833,gray
iNaturalist,27250710,6/16/2019,38.8894942,-77.01603045,gray
iNaturalist,27252193,6/18/2019,28.06093889,-82.41536667,gray
iNaturalist,27252617,6/18/2019,40.09825465,-88.24383155,gray
iNaturalist,27254995,8/1/2015,30.06978,-95.7386685,gray
iNaturalist,27260186,6/18/2019,28.06338333,-82.41065333,gray
iNaturalist,27261148,6/18/2019,45.419895,-75.69046167,melanic
iNaturalist,27261659,6/19/2019,42.81292167,-70.87552833,gray
iNaturalist,27261715,6/18/2019,42.81207833,-70.86640833,gray
iNaturalist,27261728,6/18/2019,42.81015833,-70.868605,gray
iNaturalist,27266587,6/19/2019,40.74120712,-73.98786926,gray
iNaturalist,27267830,5/20/2019,28.07393889,-82.37613611,gray
iNaturalist,27267925,6/19/2019,28.0619945,-82.41292,gray
iNaturalist,27268329,6/19/2019,28.06178795,-82.41414929,gray
iNaturalist,27270066,8/8/2018,40.43965976,-79.94567248,gray
iNaturalist,27270072,8/8/2018,40.43969538,-79.945964,gray
iNaturalist,27270089,8/8/2018,40.4408162,-79.94602562,gray
iNaturalist,27270413,6/19/2019,33.321645,-86.75177,gray
iNaturalist,27270577,6/19/2019,38.39261154,-75.06843665,gray
iNaturalist,27271014,6/19/2019,31.33151,-94.707243,gray
iNaturalist,27273314,5/21/2019,28.07748647,-82.42879679,gray
iNaturalist,27274257,6/19/2019,28.0625695,-82.41127,gray
iNaturalist,27274801,6/19/2019,28.07198707,-82.37695895,gray
iNaturalist,27275517,6/15/2019,27.372075,-80.34555833,gray
iNaturalist,27279109,6/19/2019,33.93816174,-84.52073112,gray
iNaturalist,27279156,6/19/2019,33.93811338,-84.52073473,gray
iNaturalist,27279211,6/19/2019,33.93811317,-84.52076104,gray
iNaturalist,27282481,6/19/2019,42.43191579,-71.10787017,gray
iNaturalist,27284401,6/19/2019,39.25408667,-76.71281333,gray
iNaturalist,27284821,6/19/2019,45.50122452,-122.6796951,gray
iNaturalist,27286741,6/18/2019,26.12406,-80.2257,gray
iNaturalist,27289773,2/10/2019,41.55047539,-72.37882706,gray
iNaturalist,27289836,6/19/2019,42.35548854,-71.0662322,gray
iNaturalist,27289859,6/19/2019,42.35553402,-71.06652929,gray
iNaturalist,27290303,6/19/2019,42.75682373,-80.50634784,melanic
iNaturalist,27294859,6/19/2019,34.15384167,-84.70208667,gray
iNaturalist,27296521,6/15/2019,28.12603333,-82.38404722,gray
iNaturalist,27298685,6/19/2019,29.75591251,-95.57499331,gray
iNaturalist,27299212,6/19/2019,42.29825278,-71.12154444,gray
iNaturalist,27299220,6/19/2019,42.29893056,-71.12101667,gray
iNaturalist,27301261,6/19/2019,43.11791508,-79.06923276,gray
iNaturalist,27304436,6/19/2019,28.08993863,-82.43030216,gray
iNaturalist,27305450,6/18/2019,28.06108965,-82.41401148,gray
iNaturalist,27306601,6/15/2019,28.12598416,-82.38414092,gray
iNaturalist,27308553,6/19/2019,28.0628946,-82.41418904,gray
iNaturalist,27310201,10/23/2018,45.04556013,-74.84390812,gray
iNaturalist,27315043,6/19/2019,28.06167085,-82.40915265,gray
iNaturalist,27316978,6/10/2019,29.8066414,-95.7655343,gray
iNaturalist,27320888,6/20/2019,37.4512823,-77.6679687,gray
iNaturalist,27321347,6/20/2019,42.33875182,-71.0918683,gray
iNaturalist,27321956,6/19/2019,28.0086487,-82.6796507,gray
iNaturalist,27323272,6/20/2019,28.07357378,-82.37378188,gray
iNaturalist,27323993,6/3/2019,39.90153315,-75.17748661,melanic
iNaturalist,27326689,6/20/2019,28.06234167,-82.41039167,gray
iNaturalist,27327789,5/2/2019,25.71220866,-80.1537822,gray
iNaturalist,27329894,6/20/2019,44.37345123,-79.67249298,melanic
iNaturalist,27334364,6/18/2019,38.8904449,-77.04845253,gray
iNaturalist,27334499,6/18/2019,39.02178932,-77.01308794,other
iNaturalist,27335737,6/20/2019,28.06047952,-82.41489757,gray
iNaturalist,27335769,6/17/2019,38.98220752,-76.9653073,gray
iNaturalist,27335772,6/17/2019,39.01519,-76.933244,gray
iNaturalist,27340045,6/20/2019,40.10896345,-88.22750576,gray
iNaturalist,27343461,4/2/2018,39.25314368,-76.71314573,gray
iNaturalist,27345477,6/3/2018,40.7127753,-73.96202749,gray
iNaturalist,27345645,5/26/2019,27.27106333,-82.53361333,gray
iNaturalist,27350001,6/19/2019,28.11872647,-82.50972021,gray
iNaturalist,27350259,6/20/2019,29.75586594,-95.57485383,gray
iNaturalist,27350260,6/20/2019,29.75586594,-95.57485383,gray
iNaturalist,27350262,6/20/2019,29.75586594,-95.57485383,gray
iNaturalist,27350998,6/20/2019,38.82242302,-77.30339348,gray
iNaturalist,27351378,6/20/2019,38.4402504,-77.13436127,gray
iNaturalist,27351583,6/7/2019,36.06785283,-79.80786167,gray
iNaturalist,27352080,6/20/2019,38.8995369,-77.0365489,other
iNaturalist,27352081,6/20/2019,38.89959535,-77.03658109,melanic
iNaturalist,27353263,5/26/2019,40.53973006,-76.96378123,gray
iNaturalist,27357270,1/23/2018,44.49463126,-78.43707789,melanic
iNaturalist,27358378,6/19/2019,28.071825,-82.37606167,gray
iNaturalist,27358936,6/20/2019,39.02288333,-77.038625,gray
iNaturalist,27360482,6/20/2019,28.07338617,-82.37458833,gray
iNaturalist,27360613,6/20/2019,28.074777,-82.370265,gray
iNaturalist,27360827,6/20/2019,34.78452759,-92.30643972,gray
iNaturalist,27365779,11/28/2003,39.11982616,-77.23049339,gray
iNaturalist,27368386,6/20/2019,28.07351127,-82.37525828,gray
iNaturalist,27372679,6/14/2019,28.0612267,-82.41848066,gray
iNaturalist,27375230,5/28/2019,42.38663471,-71.10851241,gray
iNaturalist,27375426,5/28/2019,42.3866461,-71.10852878,gray
iNaturalist,27376518,6/21/2019,42.35829926,-71.11485291,gray
iNaturalist,27379680,5/30/2019,27.92489469,-82.16337235,gray
iNaturalist,27384148,7/29/2018,39.01878333,-77.02935833,melanic
iNaturalist,27385855,6/21/2019,40.85923139,-74.63252322,gray
iNaturalist,27386325,6/21/2019,30.37192299,-81.40613461,gray
iNaturalist,27391132,6/21/2019,36.14517414,-86.80205097,gray
iNaturalist,27396583,6/21/2019,44.91124436,-93.26254349,gray
iNaturalist,27396676,6/21/2019,40.77454615,-73.94318003,gray
iNaturalist,27398177,6/14/2019,40.60276709,-74.53277707,gray
iNaturalist,27398181,6/15/2019,40.60276709,-74.53277707,gray
iNaturalist,27398228,6/17/2019,40.60276709,-74.53277707,gray
iNaturalist,27398253,6/18/2019,40.60276709,-74.53277707,gray
iNaturalist,27398332,6/20/2019,40.60276709,-74.53277707,gray
iNaturalist,27398582,6/20/2019,40.60276709,-74.53277707,gray
iNaturalist,27398656,6/21/2019,45.51453333,-73.64392167,gray
iNaturalist,27400673,6/21/2019,39.16876602,-76.85695648,gray
iNaturalist,27403174,6/21/2019,39.25377167,-74.60762,gray
iNaturalist,27403511,6/21/2019,40.80935268,-73.95699455,gray
iNaturalist,27405737,6/21/2019,37.45099205,-77.67202476,gray
iNaturalist,27410320,6/4/2019,41.72515466,-91.53188834,gray
iNaturalist,27412935,4/23/2019,39.41831968,-77.28537772,gray
iNaturalist,27413107,6/17/2019,38.859855,-77.12315283,melanic
iNaturalist,27413701,6/16/2019,38.63988609,-77.23111366,gray
iNaturalist,27415767,6/18/2019,38.44670053,-76.45817839,gray
iNaturalist,27420558,6/17/2019,49.29538381,-123.1460383,gray
iNaturalist,27424823,6/21/2019,30.48875964,-84.63538148,gray
iNaturalist,27426211,6/22/2019,42.81024167,-70.86890333,gray
iNaturalist,27426243,6/22/2019,42.81024167,-70.86890333,gray
iNaturalist,27427592,6/22/2019,34.51919939,-85.84371342,gray
iNaturalist,27428430,6/22/2019,37.45148087,-77.66761017,gray
iNaturalist,27430917,6/22/2019,35.78617033,-78.78112291,gray
iNaturalist,27432031,6/20/2019,27.95034829,-82.54127558,gray
iNaturalist,27434846,6/22/2019,44.283809,-79.87901154,melanic
iNaturalist,27440005,6/22/2019,42.38489167,-71.22895833,gray
iNaturalist,27442171,6/22/2019,39.05533218,-77.04232788,gray
iNaturalist,27444277,6/17/2019,41.25313875,-74.9330545,gray
iNaturalist,27445555,6/22/2019,42.93397167,-72.28818833,gray
iNaturalist,27454343,9/12/2004,38.2927558,-78.6795836,gray
iNaturalist,27464477,6/22/2019,38.52766667,-78.44370333,gray
iNaturalist,27465840,6/22/2019,40.07572149,-82.87627222,gray
iNaturalist,27466612,1/10/2018,43.33355923,-73.65757768,gray
iNaturalist,27467580,6/22/2019,47.18301115,-122.5315934,gray
iNaturalist,27471174,6/22/2019,29.57503754,-95.05494112,gray
iNaturalist,27471186,6/22/2019,29.57491044,-95.05503764,gray
iNaturalist,27471543,6/21/2019,29.88297088,-97.9404854,gray
iNaturalist,27471557,6/22/2019,35.78085561,-78.6633794,gray
iNaturalist,27472194,6/22/2019,42.439045,-71.17826167,melanic
iNaturalist,27472250,6/22/2019,38.93914167,-85.81945,gray
iNaturalist,27480610,6/22/2019,49.1752415,-124.1569843,melanic
iNaturalist,27493712,6/22/2019,40.78013667,-73.96943667,melanic
iNaturalist,27495720,6/15/2019,39.07426453,-77.32556152,gray
iNaturalist,27495767,6/12/2019,38.98579025,-77.17640686,gray
